date,tree,line,Tref,CO2,photosynthesis ,conductance,Ci,CPS,Standard curve equation ,mmol iso_umol_air ,iso_mmol_sec, Iso_mol_pm2_psec
5/26/2014,D2,49-177,25,400,10.45,0.111,216,3920,12.8941,5.01E-06,0.002506006,4.176677098
5/26/2014,D2,49-177,25,300,8.1,0.117,164,4050,13.4011,5.21E-06,0.002604543,4.340905333
5/26/2014,D2,49-177,25,200,5.1,0.132,121,4120,13.6741,5.32E-06,0.002657602,4.429335922
5/26/2014,D2,49-177,25,100,1.65,0.149,75,4000,13.2061,5.13E-06,0.002566644,4.277740627
5/26/2014,D2,49-177,25,50,-0.05,0.168,51,3500,11.2561,4.38E-06,0.002187656,3.646093569
5/26/2014,D2,49-177,25,400,11.5,0.152,244,4000,13.2061,5.13E-06,0.002566644,4.277740627
5/26/2014,D2,49-177,25,600,16.6,0.137,354,3900,12.8161,4.98E-06,0.002490847,4.151411216
5/26/2014,D2,49-177,25,800,19.8,0.123,476,3450,11.0611,4.30E-06,0.002149757,3.582928863
5/26/2014,D2,49-177,25,1000,21.5,0.12,634,2850,8.7211,3.39E-06,0.001694971,2.824952392
5/26/2014,D2,49-177,25,1200,22,0.118,812,2330,6.6931,2.60E-06,0.001300824,2.168039451
5/26/2014,D2,49-177,35,400,15.4,0.132,164,8250,29.7811,1.16E-05,0.005788044,9.646740627
5/26/2014,D2,49-177,35,300,7.3,0.15,190,8200,29.5861,1.15E-05,0.005750146,9.583575922
5/26/2014,D2,49-177,35,200,3.95,0.17,141,8050,29.0011,1.13E-05,0.005636449,9.394081804
5/26/2014,D2,49-177,35,100,0.43,0.192,87.9,6750,23.9311,9.30E-06,0.00465108,7.751799451
5/26/2014,D2,49-177,35,50,-1.15,0.197,58.2,5200,17.8861,6.95E-06,0.003476216,5.793693569
5/26/2014,D2,49-177,35,400,10.9,0.17,253,7950,28.6111,1.11E-05,0.005560651,9.267752392
5/26/2014,D2,49-177,35,600,16.5,0.157,361,8000,28.8061,1.12E-05,0.00559855,9.330917098
5/26/2014,D2,49-177,35,800,21.1,0.142,469,7550,27.0511,1.05E-05,0.005257461,8.762434745
5/26/2014,D2,49-177,35,1000,23.5,0.129,599,6450,22.7611,8.85E-06,0.004423687,7.372811216
5/26/2014,D2,49-177,35,1200,24.5,0.114,733,5580,19.3681,7.53E-06,0.003764247,6.273745333
6/1/2014,B13,50-194,25,400,7.35,0.0613,180,7450,30.5727,1.19E-05,0.005941894,9.903156941
6/1/2014,B13,50-194,25,300,5.6,0.0673,145,7680,31.5157,1.23E-05,0.006125169,10.20861498
6/1/2014,B13,50-194,25,200,3.7,0.078,109,7625,31.2902,1.22E-05,0.006081342,10.13557067
6/1/2014,B13,50-194,25,100,1.1,0.109,77.5,7000,28.7277,1.12E-05,0.005583313,9.305521647
6/1/2014,B13,50-194,25,50,-0.5,0.145,53.5,5625,23.0902,8.98E-06,0.004487648,7.479413804
6/1/2014,B13,50-194,25,400,12.9,0.16,234,7200,29.5477,1.15E-05,0.005742682,9.571137333
6/1/2014,B13,50-194,25,600,18.3,0.128,320,7400,30.3677,1.18E-05,0.005902052,9.83675302
6/1/2014,B13,50-194,25,800,22.5,0.124,438,6300,25.8577,1.01E-05,0.00502552,8.375866745
6/1/2014,B13,50-194,25,1000,24.3,0.115,581,5020,20.6097,8.01E-06,0.004005556,6.675926353
6/1/2014,B13,50-194,25,1200,24.8,0.107,738,4050,16.6327,6.47E-06,0.003232614,5.387690275
6/1/2014,B13,50-194,35,400,10.8,0.127,224,11650,47.7927,1.86E-05,0.009288652,15.48108635
6/1/2014,B13,50-194,35,300,8.14,0.15,182,11650,47.7927,1.86E-05,0.009288652,15.48108635
6/1/2014,B13,50-194,35,200,4.95,0.189,138,12800,52.5077,2.04E-05,0.010205026,17.00837655
6/1/2014,B13,50-194,35,100,0.715,0.212,87,11450,46.9727,1.83E-05,0.009129282,15.21547067
6/1/2014,B13,50-194,35,50,-1.2,0.222,58,9650,39.5927,1.54E-05,0.007694958,12.82492949
6/1/2014,B13,50-194,35,400,13.3,0.199,249,12959,53.1596,2.07E-05,0.010331725,17.21954102
6/1/2014,B13,50-194,35,600,19,0.169,355,12150,49.8427,1.94E-05,0.009687075,16.14512557
6/1/2014,B13,50-194,35,800,22.8,0.143,464,11100,45.5377,1.77E-05,0.008850386,14.75064322
6/1/2014,B13,50-194,35,1000,23.9,0.104,540,10550,43.2827,1.68E-05,0.00841212,14.02020008
6/1/2014,B13,50-194,35,1200,22.6,0.083,661,9100,37.3377,1.45E-05,0.007256692,12.09448635
6/2/2014,E18,180-372,25,400,8.7,0.13,261,8100,29.9245,1.16E-05,0.005815915,9.69319098
6/2/2014,E18,180-372,25,300,13.5,0.386,209,6800,24.9845,9.71E-06,0.004855811,8.093018431
6/2/2014,E18,180-372,25,200,8.5,0.449,148,7400,27.2645,1.06E-05,0.005298936,8.831559608
6/2/2014,E18,180-372,25,100,2.4,0.505,84.6,7300,26.8845,1.05E-05,0.005225082,8.708469412
6/2/2014,E18,180-372,25,50,-0.88,0.535,51.1,6500,23.8445,9.27E-06,0.004634249,7.723747843
6/2/2014,E18,180-372,25,400,18.5,0.346,269,7250,26.6945,1.04E-05,0.005188155,8.646924314
6/2/2014,E18,180-372,25,600,26.2,0.308,395,6800,24.9845,9.71E-06,0.004855811,8.093018431
6/2/2014,E18,180-372,25,800,31.3,0.263,526,6250,22.8945,8.90E-06,0.004449613,7.416022353
6/2/2014,E18,180-372,25,1000,34.4,0.23,663,6000,21.9445,8.53E-06,0.004264978,7.108296863
6/2/2014,E18,180-372,25,1200,36.5,0.206,803,5425,19.7595,7.68E-06,0.003840317,6.400528235
6/2/2014,E18,180-372,35,400,12.4,0.22,265,14400,53.8645,2.09E-05,0.010468724,17.44787333
6/2/2014,E18,180-372,35,300,10,0.289,209,12950,48.3545,1.88E-05,0.009397839,15.66306549
6/2/2014,E18,180-372,35,200,4.95,0.255,147,13150,49.1145,1.91E-05,0.009545548,15.90924588
6/2/2014,E18,180-372,35,100,0.61,0.318,90.3,11450,42.6545,1.66E-05,0.008290028,13.81671255
6/2/2014,E18,180-372,35,50,-1.61,0.333,57.3,10000,37.1445,1.44E-05,0.007219143,12.03190471
6/2/2014,E18,180-372,35,400,9.2,0.139,255,14850,55.5745,2.16E-05,0.010801068,18.00177922
6/2/2014,E18,180-372,35,600,15,0.141,370,14875,55.6695,2.16E-05,0.010819531,18.03255176
6/2/2014,E18,180-372,35,800,18,0.117,480,14850,55.5745,2.16E-05,0.010801068,18.00177922
6/2/2014,E18,180-372,35,1000,21.6,0.11,591,14850,55.5745,2.16E-05,0.010801068,18.00177922
6/2/2014,E18,180-372,35,1200,25.4,0.109,715,14150,52.9145,2.06E-05,0.010284089,17.14014784
6/3/2014,I15,50-194,25,400,20.6,0.274,232,9550,32.7353,1.27E-05,0.006362202,10.60366973
6/3/2014,I15,50-194,25,300,15.9,0.346,189,9600,32.9153,1.28E-05,0.006397185,10.66197561
6/3/2014,I15,50-194,25,200,9.7,0.358,133,9800,33.6353,1.31E-05,0.006537119,10.89519914
6/3/2014,I15,50-194,25,100,2.53,0.341,79.7,10000,34.3553,1.34E-05,0.006677054,11.12842267
6/3/2014,I15,50-194,25,50,-0.82,0.353,52.4,8175,27.7853,1.08E-05,0.005400155,9.000257961
6/3/2014,I15,50-194,25,400,21.1,0.325,246,9250,31.6553,1.23E-05,0.006152301,10.25383443
6/3/2014,I15,50-194,25,600,28,0.242,345,8625,29.4053,1.14E-05,0.005715007,9.525010902
6/3/2014,I15,50-194,25,800,32,0.225,485,6800,22.8353,8.88E-06,0.004438108,7.396846196
6/3/2014,I15,50-194,25,1000,33.7,0.206,639,5300,17.4353,6.78E-06,0.003388602,5.647669725
6/3/2014,I15,50-194,25,1200,33.8,0.178,788,4550,14.7353,5.73E-06,0.002863849,4.77308149
6/3/2014,I15,50-194,35,400,17.2,0.238,233,16550,57.9353,2.25E-05,0.011259896,18.76649325
6/3/2014,I15,50-194,35,300,13.2,0.301,190,16800,58.8353,2.29E-05,0.011434814,19.05802267
6/3/2014,I15,50-194,35,200,7.6,0.357,140,17150,60.0953,2.34E-05,0.011679698,19.46616384
6/3/2014,I15,50-194,35,100,1.4,0.388,86.1,16600,58.1153,2.26E-05,0.011294879,18.82479914
6/3/2014,I15,50-194,35,50,-1.6,0.363,55.8,12550,43.5353,1.69E-05,0.008461214,14.10202267
6/3/2014,I15,50-194,35,400,17.3,0.236,231,17100,59.9153,2.33E-05,0.011644715,19.40785796
6/3/2014,I15,50-194,35,600,24,0.18,314,16650,58.2953,2.27E-05,0.011329863,18.88310502
6/3/2014,I15,50-194,35,800,27.3,0.131,376,16550,57.9353,2.25E-05,0.011259896,18.76649325
6/3/2014,I15,50-194,35,1000,31,0.115,460,15250,53.2553,2.07E-05,0.010350324,17.25054031
6/3/2014,I15,50-194,35,1200,33.3,0.101,551,14000,48.7553,1.90E-05,0.009475736,15.79289325
6/4/2014,G10,180-372,25,400,8.5,0.134,268,8780,32.0645,1.25E-05,0.00623183,10.38638314
6/4/2014,G10,180-372,25,300,6.6,0.137,201,8950,32.6765,1.27E-05,0.006350774,10.58462314
6/4/2014,G10,180-372,25,200,4.58,0.178,143,8975,32.7665,1.27E-05,0.006368266,10.61377608
6/4/2014,G10,180-372,25,100,1.4,0.231,84.4,8800,32.1365,1.25E-05,0.006245823,10.40970549
6/4/2014,G10,180-372,25,50,-0.73,0.26,53.4,8000,29.2565,1.14E-05,0.005686087,9.476811373
6/4/2014,G10,180-372,25,400,10.1,0.143,256,10000,36.4565,1.42E-05,0.007085428,11.80904667
6/4/2014,G10,180-372,25,600,17.8,0.165,375,9420,34.3685,1.34E-05,0.006679619,11.13269843
6/4/2014,G10,180-372,25,800,22.4,0.157,503,8560,31.2725,1.22E-05,0.006077902,10.12983725
6/4/2014,G10,180-372,25,1000,23.8,0.124,614,8750,31.9565,1.24E-05,0.00621084,10.35139961
6/4/2014,G10,180-372,25,1200,27.1,0.123,753,7800,28.5365,1.11E-05,0.005546153,9.243587843
6/4/2014,G10,180-372,35,400,10.4,0.169,260,15650,56.7965,2.21E-05,0.011038567,18.39761137
6/4/2014,G10,180-372,35,300,7.8,0.175,198,15550,56.4365,2.19E-05,0.0109686,18.28099961
6/4/2014,G10,180-372,35,200,4.54,0.195,144,15050,54.6365,2.12E-05,0.010618764,17.69794078
6/4/2014,G10,180-372,35,100,0.667,0.248,88.7,13850,50.3165,1.96E-05,0.00977916,16.29859961
6/4/2014,G10,180-372,35,50,-1.42,0.256,58,12200,44.3765,1.72E-05,0.008624703,14.37450549
6/4/2014,G10,180-372,35,400,8.93,0.125,251,16000,58.0565,2.26E-05,0.011283452,18.80575255
6/4/2014,G10,180-372,35,600,12.8,0.109,358,15900,57.6965,2.24E-05,0.011213484,18.68914078
6/4/2014,G10,180-372,35,800,16,0.0986,471,15500,56.2565,2.19E-05,0.010933616,18.22269373
6/4/2014,G10,180-372,35,1000,17.5,0.087,598,15300,55.5365,2.16E-05,0.010793682,17.9894702
6/4/2014,G10,180-372,35,1200,18.5,0.078,728,15100,54.8165,2.13E-05,0.010653748,17.75624667
6/5/2014,F4,49-177,25,400,16.6,0.17,201,9075,33.2788,1.29E-05,0.006467833,10.7797211
6/5/2014,F4,49-177,25,300,12,0.178,159,9600,35.2213,1.37E-05,0.006845363,11.40893875
6/5/2014,F4,49-177,25,200,7.9,0.22,121,9500,34.8513,1.35E-05,0.006773453,11.28908776
6/5/2014,F4,49-177,25,100,2.4,0.262,77.3,9050,33.1863,1.29E-05,0.006449855,10.74975835
6/5/2014,F4,49-177,25,50,-0.6,0.275,52.5,7425,27.1738,1.06E-05,0.005281308,8.802179922
6/5/2014,F4,49-177,25,400,19.3,0.24,223,9350,34.2963,1.33E-05,0.006665587,11.10931129
6/5/2014,F4,49-177,25,600,27.8,0.242,343,8225,30.1338,1.17E-05,0.005856593,9.760987765
6/5/2014,F4,49-177,25,800,31.8,0.232,489,6200,22.6413,8.80E-06,0.004400403,7.334005412
6/5/2014,F4,49-177,25,1000,33,0.197,629,5600,20.4213,7.94E-06,0.00396894,6.614899529
6/5/2014,F4,49-177,25,1200,33.1,0.185,802,4380,15.9073,6.18E-06,0.003091631,5.152717569
6/5/2014,F4,49-177,35,400,16.7,0.214,222,16700,61.4913,2.39E-05,0.011951015,19.91835835
6/5/2014,F4,49-177,35,300,12.7,0.25,179,16550,60.9363,2.37E-05,0.011843149,19.73858188
6/5/2014,F4,49-177,35,200,7.3,0.282,134,16100,59.2713,2.30E-05,0.011519551,19.19925247
6/5/2014,F4,49-177,35,100,1.17,0.275,83.6,15050,55.3863,2.15E-05,0.01076449,17.94081718
6/5/2014,F4,49-177,35,50,-1.5,0.272,57,11725,43.0838,1.67E-05,0.008373463,13.95577208
6/5/2014,F4,49-177,35,400,16.1,0.201,220,18650,68.7063,2.67E-05,0.013353271,22.25545247
6/5/2014,F4,49-177,35,600,23.4,0.173,310,16250,59.8263,2.33E-05,0.011627417,19.37902894
6/5/2014,F4,49-177,35,800,28.5,0.146,391,17350,63.8963,2.48E-05,0.012418434,20.69738973
6/5/2014,F4,49-177,35,1000,29.6,0.108,452,17450,64.2663,2.50E-05,0.012490344,20.81724071
6/5/2014,F4,49-177,35,1200,31.6,0.0907,526,16550,60.9363,2.37E-05,0.011843149,19.73858188
6/6/2014,B1,180-372,25,400,15.2,0.229,256,6650,27.8509,1.08E-05,0.005412904,9.021507216
6/6/2014,B1,180-372,25,300,11.2,0.24,197,7080,29.5709,1.15E-05,0.005747191,9.578652314
6/6/2014,B1,180-372,25,200,7,0.278,142,7320,30.5309,1.19E-05,0.00593377,9.88961702
6/6/2014,B1,180-372,25,100,1.95,0.324,84.1,7100,29.6509,1.15E-05,0.00576274,9.604566039
6/6/2014,B1,180-372,25,50,-0.7,0.313,52.2,6220,26.1309,1.02E-05,0.005078617,8.464362118
6/6/2014,B1,180-372,25,400,11.6,0.146,240,8950,37.0509,1.44E-05,0.007200951,12.00158565
6/6/2014,B1,180-372,25,600,17.6,0.14,350,8680,35.9709,1.40E-05,0.00699105,11.65175035
6/6/2014,B1,180-372,25,800,19.7,0.112,455,8900,36.8509,1.43E-05,0.007162081,11.93680133
6/6/2014,B1,180-372,25,1000,23,0.105,566,8575,35.5509,1.38E-05,0.006909422,11.51570329
6/6/2014,B1,180-372,25,1200,24.5,0.0923,685,8550,35.4509,1.38E-05,0.006889987,11.48331114
6/6/2014,B1,180-372,35,400,4.14,0.066,264,14300,58.4509,2.27E-05,0.011360104,18.93350722
6/6/2014,B1,180-372,35,300,3.25,0.0738,202,13700,56.0509,2.18E-05,0.010893657,18.15609545
6/6/2014,B1,180-372,35,200,1.67,0.075,148,13150,53.8509,2.09E-05,0.010466081,17.443468
6/6/2014,B1,180-372,35,100,0.09,0.0869,91.2,12150,49.8509,1.94E-05,0.009688669,16.14778173
6/6/2014,B1,180-372,35,50,-0.95,0.105,60.1,11025,45.3509,1.76E-05,0.008814081,14.69013467
6/6/2014,B1,180-372,35,400,5.1,0.0692,258,14250,58.2509,2.26E-05,0.011321234,18.8687229
6/6/2014,B1,180-372,35,600,8.4,0.0714,360,14600,59.6509,2.32E-05,0.011593328,19.3222131
6/6/2014,B1,180-372,35,800,12,0.0727,466,15025,61.3509,2.38E-05,0.011923728,19.87287976
6/6/2014,B1,180-372,35,1000,15.2,0.0726,577,14525,59.3509,2.31E-05,0.011535022,19.22503663
6/6/2014,B1,180-372,35,1200,19.2,0.0763,689,14050,57.4509,2.23E-05,0.011165751,18.60958565
6/8/2014,B19,49-177,25,400,7.1,0.0538,165,4300,19.8287,7.71E-06,0.003853766,6.422943608
6/8/2014,B19,49-177,25,300,5.75,0.0646,136,4460,20.5167,7.97E-06,0.003987481,6.645801647
6/8/2014,B19,49-177,25,200,3.8,0.077,106,4400,20.2587,7.87E-06,0.003937338,6.562229882
6/8/2014,B19,49-177,25,100,1.38,0.0964,71.3,4180,19.3127,7.51E-06,0.00375348,6.255800078
6/8/2014,B19,49-177,25,50,-0.2,0.107,50.2,4050,18.7537,7.29E-06,0.003644837,6.074727922
6/8/2014,B19,49-177,25,400,11.9,0.118,204,4680,21.4627,8.34E-06,0.004171339,6.952231451
6/8/2014,B19,49-177,25,600,17.6,0.108,290,4700,21.5487,8.38E-06,0.004188053,6.980088706
6/8/2014,B19,49-177,25,800,22.8,0.105,387,4725,21.6562,8.42E-06,0.004208946,7.014910275
6/8/2014,B19,49-177,25,1000,26.1,0.106,525,3780,17.5927,6.84E-06,0.003419193,5.69865498
6/8/2014,B19,49-177,25,1200,27.1,0.106,700,2840,13.5507,5.27E-06,0.002633618,4.389364
6/8/2014,B19,49-177,35,400,10.6,0.119,213,11050,48.8537,1.90E-05,0.00949486,15.82476714
6/8/2014,B19,49-177,35,300,8.3,0.157,182,10550,46.7037,1.82E-05,0.009077001,15.12833576
6/8/2014,B19,49-177,35,200,4.7,0.179,135,10300,45.6287,1.77E-05,0.008868072,14.78012008
6/8/2014,B19,49-177,35,100,0.57,0.207,86,9475,42.0812,1.64E-05,0.008178605,13.63100831
6/8/2014,B19,49-177,35,50,-1.2,0.223,56,7350,32.9437,1.28E-05,0.006402705,10.67117498
6/8/2014,B19,49-177,35,400,13.2,0.195,245,11350,50.1437,1.95E-05,0.009745576,16.24262596
6/8/2014,B19,49-177,35,600,20,0.179,350,10950,48.4237,1.88E-05,0.009411289,15.68548086
6/8/2014,B19,49-177,35,800,24.2,443,443,10600,46.9187,1.82E-05,0.009118787,15.1979789
6/8/2014,B19,49-177,35,1000,24.3,470,470,11000,48.6387,1.89E-05,0.009453074,15.755124
6/8/2014,B19,49-177,35,1200,23.3,486,486,11050,48.8537,1.90E-05,0.00949486,15.82476714
6/13/2014,H4,180-372,25,400,14.3,0.188,242,4060,17.7419,6.90E-06,0.00344819,5.746984078
6/13/2014,H4,180-372,25,300,11.8,0.24,193,4160,18.2319,7.09E-06,0.003543423,5.905705647
6/13/2014,H4,180-372,25,200,8,0.296,136,4420,19.5059,7.58E-06,0.003791029,6.318381725
6/13/2014,H4,180-372,25,100,2.5,0.308,77.4,4450,19.6529,7.64E-06,0.003819599,6.365998196
6/13/2014,H4,180-372,25,50,-0.1,0.36,49.5,4050,17.6929,6.88E-06,0.003438667,5.731111922
6/13/2014,H4,180-372,25,400,13.9,0.184,245,4280,18.8199,7.32E-06,0.003657703,6.096171529
6/13/2014,H4,180-372,25,600,19.9,0.196,385,3880,16.8599,6.55E-06,0.003276771,5.461285255
6/13/2014,H4,180-372,25,800,21.4,0.151,512,3220,13.6259,5.30E-06,0.002648234,4.413722902
6/13/2014,H4,180-372,25,1000,22,0.125,647,2820,11.6659,4.53E-06,0.002267302,3.778836627
6/13/2014,H4,180-372,25,1200,22.7,0.118,811,2410,9.6569,3.75E-06,0.001876847,3.128078196
6/13/2014,H4,180-372,35,400,9.4,0.124,235,10125,47.4604,1.84E-05,0.009224068,15.37344722
6/13/2014,H4,180-372,35,300,6.5,0.125,184,10225,47.9504,1.86E-05,0.009319301,15.53216878
6/13/2014,H4,180-372,35,200,3.8,0.124,132,10100,47.3379,1.84E-05,0.00920026,15.33376682
6/13/2014,H4,180-372,35,100,0.4,0.157,85,9775,45.7454,1.78E-05,0.008890753,14.81792173
6/13/2014,H4,180-372,35,50,-1.1,0.171,58,8750,40.7229,1.58E-05,0.007914615,13.19102565
6/13/2014,H4,180-372,35,400,7.6,0.0893,228,10975,51.6254,2.01E-05,0.010033548,16.72258055
6/13/2014,H4,180-372,35,600,12,0.09,328,11150,52.4829,2.04E-05,0.010200206,17.00034329
6/13/2014,H4,180-372,35,800,13.6,0.0726,426,11250,52.9729,2.06E-05,0.010295439,17.15906486
6/13/2014,H4,180-372,35,1000,16,0.0665,523,10825,50.8904,1.98E-05,0.009890699,16.4844982
6/13/2014,H4,180-372,35,1200,17.1,0.0612,648,,-2.1521,-8.37E-07,-0.000418267,-0.697111608
6/21/2014,D8,49-177,25,400,23.4,0.394,255,5925,26.346,1.02E-05,0.005120423,8.534037647
6/21/2014,D8,49-177,25,300,16.8,0.353,187,6525,29.226,1.14E-05,0.005680159,9.466931765
6/21/2014,D8,49-177,25,200,10.5,0.374,132,7425,33.546,1.30E-05,0.006519764,10.86627294
6/21/2014,D8,49-177,25,100,3.4,0.404,78.3,8300,37.746,1.47E-05,0.007336046,12.22674353
6/21/2014,D8,49-177,25,50,0.05,0.428,48.5,7750,35.106,1.36E-05,0.006822954,11.37159059
6/21/2014,D8,49-177,25,400,22,0.412,266,7320,33.042,1.28E-05,0.00642181,10.70301647
6/21/2014,D8,49-177,25,600,27.5,0.385,424,5700,25.266,9.82E-06,0.004910521,8.184202353
6/21/2014,D8,49-177,25,800,28.7,0.354,600,4425,19.146,7.44E-06,0.003721081,6.201802353
6/21/2014,D8,49-177,25,1000,28.5,0.332,787,3575,15.066,5.86E-06,0.002928121,4.880202353
6/21/2014,D8,49-177,25,1200,27.7,0.311,976,3190,13.218,5.14E-06,0.002568957,4.281595294
6/21/2014,D8,49-177,35,400,19.2,0.273,231,16525,77.226,3.00E-05,0.0150091,25.01516706
6/21/2014,D8,49-177,35,300,14.6,0.284,179,17125,80.106,3.11E-05,0.015568837,25.94806118
6/21/2014,D8,49-177,35,200,8.3,0.294,130,17400,81.426,3.17E-05,0.015825383,26.37563765
6/21/2014,D8,49-177,35,100,1.6,0.305,81.5,16050,74.946,2.91E-05,0.014565976,24.27662588
6/21/2014,D8,49-177,35,50,-1.3,0.298,56.5,14350,66.786,2.60E-05,0.012980056,21.63342588
6/21/2014,D8,49-177,35,400,19,0.261,229,16000,74.706,2.90E-05,0.014519331,24.19888471
6/21/2014,D8,49-177,35,600,26.7,0.229,337,14450,67.266,2.61E-05,0.013073345,21.78890824
6/21/2014,D8,49-177,35,800,30.7,0.196,454,12450,57.666,2.24E-05,0.011207557,18.67926118
6/21/2014,D8,49-177,35,1000,31,0.125,499,12550,58.146,2.26E-05,0.011300846,18.83474353
6/21/2014,D8,49-177,35,1200,31.5,0.089,520,1330,4.29,1.67E-06,0.000833774,1.389623529
6/25/2014,D12,180-372,25,400,5,0.094,290,3860,18.0637,7.02E-06,0.003510733,5.851222039
6/25/2014,D12,180-372,25,300,9.1,0.213,206,4060,19.0437,7.40E-06,0.003701199,6.168665176
6/25/2014,D12,180-372,25,200,5.6,0.21,142,4200,19.7297,7.67E-06,0.003834525,6.390875373
6/25/2014,D12,180-372,25,100,2.5,0.355,NA,4120,19.3377,7.52E-06,0.003758339,6.263898118
6/25/2014,D12,180-372,25,50,-0.2,0.356,49.3,3950,18.5047,7.19E-06,0.003596443,5.994071451
6/25/2014,D12,180-372,25,400,17.6,0.35,277,4080,19.1417,7.44E-06,0.003720246,6.20040949
6/25/2014,D12,180-372,25,600,21.8,0.258,4.9,3900,18.2597,7.10E-06,0.003548826,5.914710667
6/25/2014,D12,180-372,25,800,25.9,0.24,558,3450,16.0547,6.24E-06,0.003120278,5.200463608
6/25/2014,D12,180-372,25,1000,28.1,0.229,725,2850,13.1147,5.10E-06,0.002548881,4.248134196
6/25/2014,D12,180-372,25,1200,29,0.213,897,2650,12.1347,4.72E-06,0.002358415,3.930691059
6/25/2014,D12,180-372,35,400,13.3,0.221,256,12525,60.5222,2.35E-05,0.011762668,19.60444596
